0.0559% is done | total is: 9573114288 | total time: 3855.681secs | previous time: 5.042secs
0.056% is done | total is: 9600310872 | total time: 3861.024secs | previous time: 5.343secs
0.0561% is done | total is: 9623036640 | total time: 3866.222secs | previous time: 5.198secs
0.0562% is done | total is: 9649099152 | total time: 3871.350secs | previous time: 5.128secs
0.0563% is done | total is: 9672665160 | total time: 3876.429secs | previous time: 5.078secs
0.0564% is done | total is: 9700989624 | total time: 3881.719secs | previous time: 5.290secs
0.0565% is done | total is: 9724181736 | total time: 3886.846secs | previous time: 5.127secs
0.0566% is done | total is: 9756382680 | total time: 3892.142secs | previous time: 5.296secs
0.0567% is done | total is: 9778485360 | total time: 3897.596secs | previous time: 5.455secs
0.0568% is done | total is: 9804697856 | total time: 3902.864secs | previous time: 5.268secs
0.0569% is done | total is: 9830788064 | total time: 3908.178secs | previous time: 5.314secs
0.057% is done | total is: 9857447624 | total time: 3913.301secs | previous time: 5.123secs
0.0571% is done | total is: 9881082056 | total time: 3918.726secs | previous time: 5.425secs
0.0572% is done | total is: 9908010680 | total time: 3923.781secs | previous time: 5.055secs
0.0573% is done | total is: 9933561728 | total time: 3929.185secs | previous time: 5.404secs
0.0574% is done | total is: 9960509840 | total time: 3934.396secs | previous time: 5.211secs
0.0575% is done | total is: 9984083720 | total time: 3939.629secs | previous time: 5.233secs
0.0576% is done | total is: 10010382512 | total time: 3945.650secs | previous time: 6.021secs
0.0577% is done | total is: 10040866432 | total time: 3951.160secs | previous time: 5.510secs
0.0578% is done | total is: 10066003144 | total time: 3956.479secs | previous time: 5.319secs
0.0579% is done | total is: 10093474960 | total time: 3961.812secs | previous time: 5.333secs
0.058% is done | total is: 10118217448 | total time: 3967.206secs | previous time: 5.394secs
0.0581% is done | total is: 10143913312 | total time: 3972.641secs | previous time: 5.436secs
0.0582% is done | total is: 10166672392 | total time: 3977.843secs | previous time: 5.201secs
0.0583% is done | total is: 10196349544 | total time: 3983.446secs | previous time: 5.604secs
0.0584% is done | total is: 10220524048 | total time: 3988.780secs | previous time: 5.334secs
0.0585% is done | total is: 10247806360 | total time: 3993.726secs | previous time: 4.946secs
0.0586% is done | total is: 10271817168 | total time: 3998.904secs | previous time: 5.178secs
0.0587% is done | total is: 10299363288 | total time: 4004.631secs | previous time: 5.727secs
0.0588% is done | total is: 10323500832 | total time: 4010.255secs | previous time: 5.624secs
0.0589% is done | total is: 10352807064 | total time: 4015.648secs | previous time: 5.393secs
0.059% is done | total is: 10378485576 | total time: 4020.915secs | previous time: 5.267secs
0.0591% is done | total is: 10409514720 | total time: 4026.175secs | previous time: 5.260secs
0.0592% is done | total is: 10434983688 | total time: 4031.701secs | previous time: 5.526secs
0.0593% is done | total is: 10460746728 | total time: 4037.437secs | previous time: 5.737secs
0.0594% is done | total is: 10487326944 | total time: 4042.803secs | previous time: 5.366secs
0.0595% is done | total is: 10511509880 | total time: 4048.200secs | previous time: 5.397secs
0.0596% is done | total is: 10540406024 | total time: 4053.522secs | previous time: 5.322secs
0.0597% is done | total is: 10564861952 | total time: 4058.788secs | previous time: 5.266secs
0.0598% is done | total is: 10593772640 | total time: 4064.950secs | previous time: 6.161secs
0.0599% is done | total is: 10619347904 | total time: 4073.105secs | previous time: 8.155secs
0.06% is done | total is: 10646016320 | total time: 4080.778secs | previous time: 7.673secs
0.0601% is done | total is: 10670949200 | total time: 4086.454secs | previous time: 5.677secs
0.0602% is done | total is: 10696525112 | total time: 4156.799secs | previous time: 70.345secs
0.0603% is done | total is: 10725775160 | total time: 4162.172secs | previous time: 5.373secs
0.0604% is done | total is: 10749409384 | total time: 4167.270secs | previous time: 5.098secs
0.0605% is done | total is: 10778167768 | total time: 4172.533secs | previous time: 5.263secs
0.0606% is done | total is: 10802761888 | total time: 4177.845secs | previous time: 5.312secs
0.0607% is done | total is: 10831348312 | total time: 4183.211secs | previous time: 5.366secs
0.0608% is done | total is: 10855653496 | total time: 4188.551secs | previous time: 5.340secs
0.0609% is done | total is: 10881653152 | total time: 4194.048secs | previous time: 5.497secs
0.061% is done | total is: 10910269072 | total time: 4199.323secs | previous time: 5.275secs
0.0611% is done | total is: 10937113336 | total time: 4204.644secs | previous time: 5.321secs
0.0612% is done | total is: 10964703520 | total time: 4210.241secs | previous time: 5.598secs
0.0613% is done | total is: 10989471624 | total time: 4215.761secs | previous time: 5.520secs
0.0614% is done | total is: 11018299656 | total time: 4221.254secs | previous time: 5.493secs
0.0615% is done | total is: 11043932496 | total time: 4226.905secs | previous time: 5.651secs
0.0616% is done | total is: 11068209768 | total time: 4232.377secs | previous time: 5.472secs
0.0617% is done | total is: 11097959232 | total time: 4238.013secs | previous time: 5.636secs
0.0618% is done | total is: 11123623272 | total time: 4243.279secs | previous time: 5.266secs
0.0619% is done | total is: 11151975912 | total time: 4248.785secs | previous time: 5.507secs
0.062% is done | total is: 11177726184 | total time: 4254.391secs | previous time: 5.606secs
0.0621% is done | total is: 11207096520 | total time: 4259.761secs | previous time: 5.370secs
0.0622% is done | total is: 11231725496 | total time: 4265.344secs | previous time: 5.583secs
0.0623% is done | total is: 11259533336 | total time: 4271.014secs | previous time: 5.670secs
0.0624% is done | total is: 11287551704 | total time: 4276.596secs | previous time: 5.583secs
0.0625% is done | total is: 11314070480 | total time: 4282.397secs | previous time: 5.801secs
0.0626% is done | total is: 11340962600 | total time: 4288.193secs | previous time: 5.796secs
0.0627% is done | total is: 11367489656 | total time: 4293.764secs | previous time: 5.571secs
0.0628% is done | total is: 11396778224 | total time: 4299.510secs | previous time: 5.747secs
0.0629% is done | total is: 11421283880 | total time: 4305.164secs | previous time: 5.654secs
0.063% is done | total is: 11449368416 | total time: 4310.654secs | previous time: 5.490secs
0.0631% is done | total is: 11479397752 | total time: 4316.217secs | previous time: 5.563secs
0.0632% is done | total is: 11504264272 | total time: 4321.694secs | previous time: 5.477secs
0.0633% is done | total is: 11533785928 | total time: 4327.227secs | previous time: 5.534secs
0.0634% is done | total is: 11559350200 | total time: 4332.837secs | previous time: 5.610secs
0.0635% is done | total is: 11584191016 | total time: 4338.442secs | previous time: 5.605secs
0.0636% is done | total is: 11616772888 | total time: 4343.783secs | previous time: 5.341secs
0.0637% is done | total is: 11641699360 | total time: 4349.270secs | previous time: 5.487secs
0.0638% is done | total is: 11671517944 | total time: 4354.789secs | previous time: 5.519secs
0.0639% is done | total is: 11697535072 | total time: 4360.531secs | previous time: 5.743secs
0.064% is done | total is: 11724040248 | total time: 4366.230secs | previous time: 5.699secs
0.0641% is done | total is: 11753019672 | total time: 4371.635secs | previous time: 5.405secs
0.0642% is done | total is: 11779382184 | total time: 4377.351secs | previous time: 5.716secs
0.0643% is done | total is: 11811012864 | total time: 4382.964secs | previous time: 5.613secs
0.0644% is done | total is: 11837684904 | total time: 4388.588secs | previous time: 5.625secs
0.0645% is done | total is: 11861482224 | total time: 4394.281secs | previous time: 5.693secs
0.0646% is done | total is: 11891166648 | total time: 4400.144secs | previous time: 5.863secs
0.0647% is done | total is: 11918556744 | total time: 4406.003secs | previous time: 5.860secs
0.0648% is done | total is: 11945734968 | total time: 4411.490secs | previous time: 5.487secs
0.0649% is done | total is: 11974775576 | total time: 4417.024secs | previous time: 5.534secs
0.065% is done | total is: 12000581120 | total time: 4422.840secs | previous time: 5.816secs
0.0651% is done | total is: 12032869904 | total time: 4428.557secs | previous time: 5.717secs
0.0652% is done | total is: 12059366096 | total time: 4434.228secs | previous time: 5.672secs
0.0653% is done | total is: 12085024808 | total time: 4439.953secs | previous time: 5.725secs
0.0654% is done | total is: 12116370800 | total time: 4445.514secs | previous time: 5.561secs
0.0655% is done | total is: 12141683216 | total time: 4451.162secs | previous time: 5.648secs
0.0656% is done | total is: 12172473680 | total time: 4456.769secs | previous time: 5.608secs
0.0657% is done | total is: 12198220376 | total time: 4462.561secs | previous time: 5.792secs
0.0658% is done | total is: 12226314016 | total time: 4468.115secs | previous time: 5.554secs
0.0659% is done | total is: 12259005448 | total time: 4474.129secs | previous time: 6.015secs
0.066% is done | total is: 12283963504 | total time: 4479.720secs | previous time: 5.591secs
0.0661% is done | total is: 12305022160 | total time: 4485.408secs | previous time: 5.688secs
0.0662% is done | total is: 12334258264 | total time: 4490.980secs | previous time: 5.572secs
0.0663% is done | total is: 12362236240 | total time: 4496.615secs | previous time: 5.635secs
0.0664% is done | total is: 12389849128 | total time: 4502.456secs | previous time: 5.842secs
0.0665% is done | total is: 12417998032 | total time: 4508.026secs | previous time: 5.570secs
0.0666% is done | total is: 12446701240 | total time: 4513.716secs | previous time: 5.690secs
0.0667% is done | total is: 12476998992 | total time: 4519.423secs | previous time: 5.707secs
0.0668% is done | total is: 12503828448 | total time: 4525.212secs | previous time: 5.790secs
0.0669% is done | total is: 12531326952 | total time: 4531.007secs | previous time: 5.795secs
0.067% is done | total is: 12561129120 | total time: 4536.715secs | previous time: 5.708secs
0.0671% is done | total is: 12590960712 | total time: 4542.423secs | previous time: 5.709secs
0.0672% is done | total is: 12619496808 | total time: 4548.192secs | previous time: 5.769secs
0.0673% is done | total is: 12648195216 | total time: 4554.066secs | previous time: 5.874secs
0.0674% is done | total is: 12674262552 | total time: 4559.860secs | previous time: 5.795secs
0.0675% is done | total is: 12704186040 | total time: 4565.480secs | previous time: 5.620secs
0.0676% is done | total is: 12727655600 | total time: 4571.575secs | previous time: 6.095secs
0.0677% is done | total is: 12754787072 | total time: 4577.209secs | previous time: 5.635secs
0.0678% is done | total is: 12787046912 | total time: 4582.999secs | previous time: 5.790secs
0.0679% is done | total is: 12812524472 | total time: 4588.663secs | previous time: 5.664secs
0.068% is done | total is: 12841511792 | total time: 4594.777secs | previous time: 6.115secs
0.0681% is done | total is: 12871944176 | total time: 4600.730secs | previous time: 5.953secs
0.0682% is done | total is: 12898799960 | total time: 4606.658secs | previous time: 5.928secs
0.0683% is done | total is: 12924956984 | total time: 4612.530secs | previous time: 5.873secs
0.0684% is done | total is: 12957255200 | total time: 4618.243secs | previous time: 5.713secs
0.0685% is done | total is: 12987354568 | total time: 4623.799secs | previous time: 5.556secs
0.0686% is done | total is: 13018726000 | total time: 4629.746secs | previous time: 5.948secs
0.0687% is done | total is: 13046545264 | total time: 4635.595secs | previous time: 5.849secs
0.0688% is done | total is: 13067504296 | total time: 4641.456secs | previous time: 5.861secs
0.0689% is done | total is: 13098513208 | total time: 4647.297secs | previous time: 5.842secs
0.069% is done | total is: 13126348960 | total time: 4653.339secs | previous time: 6.042secs
0.0691% is done | total is: 13154616856 | total time: 4659.179secs | previous time: 5.840secs
0.0692% is done | total is: 13185004888 | total time: 4666.079secs | previous time: 6.900secs
0.0693% is done | total is: 13212044704 | total time: 4674.852secs | previous time: 8.773secs
0.0694% is done | total is: 13241600784 | total time: 4682.805secs | previous time: 7.953secs
0.0695% is done | total is: 13274272920 | total time: 4688.536secs | previous time: 5.731secs
0.0696% is done | total is: 13303248888 | total time: 4694.516secs | previous time: 5.981secs
0.0697% is done | total is: 13329919152 | total time: 4702.486secs | previous time: 7.969secs
0.0698% is done | total is: 13355168496 | total time: 4708.381secs | previous time: 5.896secs
0.0699% is done | total is: 13384262856 | total time: 4714.222secs | previous time: 5.841secs
0.07% is done | total is: 13411617960 | total time: 4720.095secs | previous time: 5.873secs
0.0701% is done | total is: 13443061176 | total time: 4725.782secs | previous time: 5.688secs
0.0702% is done | total is: 13469727744 | total time: 4731.358secs | previous time: 5.576secs
0.0703% is done | total is: 13499826392 | total time: 4737.205secs | previous time: 5.847secs
0.0704% is done | total is: 13531194728 | total time: 4743.120secs | previous time: 5.915secs
0.0705% is done | total is: 13558540016 | total time: 4749.028secs | previous time: 5.909secs
0.0706% is done | total is: 13590924080 | total time: 4754.783secs | previous time: 5.755secs
0.0707% is done | total is: 13614820064 | total time: 4760.700secs | previous time: 5.917secs
0.0708% is done | total is: 13643016080 | total time: 4766.824secs | previous time: 6.124secs
0.0709% is done | total is: 13672135784 | total time: 4772.858secs | previous time: 6.034secs
0.071% is done | total is: 13703903600 | total time: 4778.767secs | previous time: 5.910secs
0.0711% is done | total is: 13730838704 | total time: 4784.633secs | previous time: 5.866secs
0.0712% is done | total is: 13761252088 | total time: 4790.448secs | previous time: 5.816secs
0.0713% is done | total is: 13794030040 | total time: 4796.430secs | previous time: 5.982secs
0.0714% is done | total is: 13820331040 | total time: 4802.268secs | previous time: 5.838secs
0.0715% is done | total is: 13842318544 | total time: 4808.147secs | previous time: 5.880secs
0.0716% is done | total is: 13874114752 | total time: 4814.061secs | previous time: 5.914secs
0.0717% is done | total is: 13904736736 | total time: 4819.944secs | previous time: 5.883secs
0.0718% is done | total is: 13934299504 | total time: 4825.733secs | previous time: 5.790secs
0.0719% is done | total is: 13967467552 | total time: 4831.584secs | previous time: 5.851secs
0.072% is done | total is: 13996520608 | total time: 4837.634secs | previous time: 6.051secs
0.0721% is done | total is: 14024485104 | total time: 4843.631secs | previous time: 5.997secs
0.0722% is done | total is: 14052545016 | total time: 4850.601secs | previous time: 6.970secs
0.0723% is done | total is: 14078920248 | total time: 4856.699secs | previous time: 6.098secs
0.0724% is done | total is: 14108048448 | total time: 4862.497secs | previous time: 5.799secs
0.0725% is done | total is: 14137032432 | total time: 4868.267secs | previous time: 5.770secs
0.0726% is done | total is: 14169072912 | total time: 4874.679secs | previous time: 6.412secs
0.0727% is done | total is: 14197942584 | total time: 4880.289secs | previous time: 5.610secs
0.0728% is done | total is: 14227482936 | total time: 4886.787secs | previous time: 6.498secs
0.0729% is done | total is: 14253123000 | total time: 4892.489secs | previous time: 5.702secs
0.073% is done | total is: 14283776336 | total time: 4898.361secs | previous time: 5.872secs
0.0731% is done | total is: 14311097648 | total time: 4904.529secs | previous time: 6.168secs
0.0732% is done | total is: 14345354240 | total time: 4910.810secs | previous time: 6.280secs
0.0733% is done | total is: 14376083456 | total time: 4916.705secs | previous time: 5.896secs
0.0734% is done | total is: 14405282576 | total time: 4922.770secs | previous time: 6.065secs
0.0735% is done | total is: 14437383008 | total time: 4928.718secs | previous time: 5.949secs
0.0736% is done | total is: 14460437000 | total time: 4934.994secs | previous time: 6.275secs
0.0737% is done | total is: 14490081632 | total time: 4940.710secs | previous time: 5.716secs
0.0738% is done | total is: 14519192744 | total time: 4946.558secs | previous time: 5.849secs
0.0739% is done | total is: 14550918928 | total time: 4952.401secs | previous time: 5.843secs
0.074% is done | total is: 14582541664 | total time: 4958.240secs | previous time: 5.839secs
0.0741% is done | total is: 14610456784 | total time: 4964.446secs | previous time: 6.206secs
0.0742% is done | total is: 14637929416 | total time: 4970.648secs | previous time: 6.202secs
0.0743% is done | total is: 14666929696 | total time: 4976.748secs | previous time: 6.100secs
0.0744% is done | total is: 14694327736 | total time: 4982.718secs | previous time: 5.971secs
0.0745% is done | total is: 14730321904 | total time: 4988.862secs | previous time: 6.144secs
0.0746% is done | total is: 14760176896 | total time: 4995.145secs | previous time: 6.283secs
0.0747% is done | total is: 14789258632 | total time: 5001.226secs | previous time: 6.081secs
0.0748% is done | total is: 14814004296 | total time: 5007.130secs | previous time: 5.904secs
0.0749% is done | total is: 14847293808 | total time: 5013.321secs | previous time: 6.191secs
0.075% is done | total is: 14877899688 | total time: 5019.326secs | previous time: 6.005secs
0.0751% is done | total is: 14906335128 | total time: 5025.295secs | previous time: 5.970secs
0.0752% is done | total is: 14941077216 | total time: 5031.261secs | previous time: 5.966secs
0.0753% is done | total is: 14971857720 | total time: 5037.557secs | previous time: 6.296secs
0.0754% is done | total is: 14992663584 | total time: 5043.675secs | previous time: 6.118secs
0.0755% is done | total is: 15021611736 | total time: 5049.691secs | previous time: 6.017secs
0.0756% is done | total is: 15056798280 | total time: 5055.700secs | previous time: 6.009secs
0.0757% is done | total is: 15087763784 | total time: 5062.133secs | previous time: 6.433secs
0.0758% is done | total is: 15115766432 | total time: 5068.325secs | previous time: 6.191secs
0.0759% is done | total is: 15144333968 | total time: 5074.341secs | previous time: 6.017secs
0.076% is done | total is: 15171375608 | total time: 5080.390secs | previous time: 6.049secs
0.0761% is done | total is: 15204234368 | total time: 5086.336secs | previous time: 5.947secs
0.0762% is done | total is: 15232589744 | total time: 5092.588secs | previous time: 6.251secs
0.0763% is done | total is: 15267926240 | total time: 5098.552secs | previous time: 5.965secs
0.0764% is done | total is: 15299418704 | total time: 5104.522secs | previous time: 5.970secs
0.0765% is done | total is: 15320020520 | total time: 5110.614secs | previous time: 6.093secs
0.0766% is done | total is: 15354979672 | total time: 5118.617secs | previous time: 8.002secs
0.0767% is done | total is: 15385639432 | total time: 5126.883secs | previous time: 8.266secs
0.0768% is done | total is: 15415627792 | total time: 5133.222secs | previous time: 6.339secs
0.0769% is done | total is: 15451119856 | total time: 5139.351secs | previous time: 6.128secs
0.077% is done | total is: 15474607840 | total time: 5145.444secs | previous time: 6.094secs
0.0771% is done | total is: 15505529320 | total time: 5151.541secs | previous time: 6.097secs
0.0772% is done | total is: 15536142352 | total time: 5157.896secs | previous time: 6.355secs
0.0773% is done | total is: 15567880888 | total time: 5164.059secs | previous time: 6.162secs
0.0774% is done | total is: 15602222224 | total time: 5170.310secs | previous time: 6.251secs
0.0775% is done | total is: 15624634536 | total time: 5176.527secs | previous time: 6.216secs
0.0776% is done | total is: 15653537352 | total time: 5182.879secs | previous time: 6.352secs
0.0777% is done | total is: 15689670480 | total time: 5189.049secs | previous time: 6.170secs
0.0778% is done | total is: 15720766992 | total time: 5195.249secs | previous time: 6.199secs
0.0779% is done | total is: 15751151832 | total time: 5201.281secs | previous time: 6.033secs
0.078% is done | total is: 15774695640 | total time: 5210.210secs | previous time: 8.929secs
0.0781% is done | total is: 15808054224 | total time: 5220.017secs | previous time: 9.806secs
0.0782% is done | total is: 15840562704 | total time: 5229.116secs | previous time: 9.099secs
0.0783% is done | total is: 15870693336 | total time: 5237.777secs | previous time: 8.661secs
0.0784% is done | total is: 15896066192 | total time: 5244.206secs | previous time: 6.429secs
0.0785% is done | total is: 15927733352 | total time: 5250.447secs | previous time: 6.241secs
0.0786% is done | total is: 15958859456 | total time: 5256.711secs | previous time: 6.263secs
0.0787% is done | total is: 15992352152 | total time: 5262.821secs | previous time: 6.111secs
0.0788% is done | total is: 16022893544 | total time: 5271.742secs | previous time: 8.922secs
0.0789% is done | total is: 16049325320 | total time: 5280.621secs | previous time: 8.878secs
0.079% is done | total is: 16080041384 | total time: 5287.024secs | previous time: 6.403secs
0.0791% is done | total is: 16113085952 | total time: 5293.125secs | previous time: 6.100secs
0.0792% is done | total is: 16141534520 | total time: 5299.446secs | previous time: 6.321secs
0.0793% is done | total is: 16178854768 | total time: 5305.629secs | previous time: 6.182secs
0.0794% is done | total is: 16204255336 | total time: 5311.892secs | previous time: 6.263secs
0.0795% is done | total is: 16233559312 | total time: 5318.050secs | previous time: 6.157secs
0.0796% is done | total is: 16264615744 | total time: 5324.289secs | previous time: 6.239secs
0.0797% is done | total is: 16299892120 | total time: 5330.529secs | previous time: 6.239secs
0.0798% is done | total is: 16324340800 | total time: 5336.573secs | previous time: 6.045secs
0.0799% is done | total is: 16354404688 | total time: 5343.080secs | previous time: 6.507secs
0.08% is done | total is: 16386265312 | total time: 5349.115secs | previous time: 6.035secs
0.0801% is done | total is: 16424281744 | total time: 5355.440secs | previous time: 6.325secs
0.0802% is done | total is: 16447783632 | total time: 5361.561secs | previous time: 6.120secs
0.0803% is done | total is: 16480055712 | total time: 5367.879secs | previous time: 6.318secs
0.0804% is done | total is: 16512042288 | total time: 5374.122secs | previous time: 6.242secs
0.0805% is done | total is: 16547096040 | total time: 5380.398secs | previous time: 6.276secs
0.0806% is done | total is: 16579223304 | total time: 5386.637secs | previous time: 6.239secs
0.0807% is done | total is: 16602130056 | total time: 5393.148secs | previous time: 6.510secs
0.0808% is done | total is: 16635397848 | total time: 5399.534secs | previous time: 6.386secs
0.0809% is done | total is: 16672022016 | total time: 5405.727secs | previous time: 6.192secs
0.081% is done | total is: 16700927760 | total time: 5412.122secs | previous time: 6.395secs
0.0811% is done | total is: 16725399512 | total time: 5418.644secs | previous time: 6.522secs
0.0812% is done | total is: 16759689584 | total time: 5424.939secs | previous time: 6.294secs
0.0813% is done | total is: 16794777704 | total time: 5431.385secs | previous time: 6.446secs
0.0814% is done | total is: 16825169840 | total time: 5437.690secs | previous time: 6.305secs
0.0815% is done | total is: 16849358648 | total time: 5443.818secs | previous time: 6.127secs
0.0816% is done | total is: 16883036840 | total time: 5450.126secs | previous time: 6.308secs
0.0817% is done | total is: 16917372080 | total time: 5456.180secs | previous time: 6.054secs
0.0818% is done | total is: 16951380608 | total time: 5462.595secs | previous time: 6.415secs
0.0819% is done | total is: 16972248104 | total time: 5469.170secs | previous time: 6.575secs
0.082% is done | total is: 17007277360 | total time: 5475.505secs | previous time: 6.334secs
0.0821% is done | total is: 17041343896 | total time: 5481.699secs | previous time: 6.194secs
0.0822% is done | total is: 17075751736 | total time: 5487.953secs | previous time: 6.254secs
0.0823% is done | total is: 17098120120 | total time: 5494.565secs | previous time: 6.611secs
0.0824% is done | total is: 17130416776 | total time: 5501.192secs | previous time: 6.627secs
0.0825% is done | total is: 17167203928 | total time: 5507.708secs | previous time: 6.516secs
0.0826% is done | total is: 17202150184 | total time: 5514.035secs | previous time: 6.326secs
0.0827% is done | total is: 17226023920 | total time: 5520.407secs | previous time: 6.372secs
0.0828% is done | total is: 17255323624 | total time: 5527.833secs | previous time: 7.426secs
0.0829% is done | total is: 17290154496 | total time: 5534.329secs | previous time: 6.496secs
0.083% is done | total is: 17317370640 | total time: 5540.618secs | previous time: 6.289secs
0.0831% is done | total is: 17351050848 | total time: 5546.737secs | previous time: 6.119secs
0.0832% is done | total is: 17381547000 | total time: 5552.847secs | previous time: 6.111secs
0.0833% is done | total is: 17414907288 | total time: 5559.152secs | previous time: 6.304secs
0.0834% is done | total is: 17443104216 | total time: 5565.621secs | previous time: 6.469secs
0.0835% is done | total is: 17477029344 | total time: 5572.189secs | previous time: 6.568secs
0.0836% is done | total is: 17509243728 | total time: 5578.828secs | previous time: 6.639secs
0.0837% is done | total is: 17542673376 | total time: 5585.150secs | previous time: 6.321secs
0.0838% is done | total is: 17566198592 | total time: 5591.430secs | previous time: 6.280secs
0.0839% is done | total is: 17603315840 | total time: 5597.917secs | previous time: 6.486secs
0.084% is done | total is: 17637129128 | total time: 5604.284secs | previous time: 6.367secs
0.0841% is done | total is: 17661083576 | total time: 5610.675secs | previous time: 6.391secs
0.0842% is done | total is: 17692849064 | total time: 5617.043secs | previous time: 6.367secs
0.0843% is done | total is: 17732317400 | total time: 5623.480secs | previous time: 6.437secs
0.0844% is done | total is: 17765043104 | total time: 5629.738secs | previous time: 6.258secs
0.0845% is done | total is: 17788355720 | total time: 5635.918secs | previous time: 6.179secs
0.0846% is done | total is: 17821625096 | total time: 5642.329secs | previous time: 6.411secs
0.0847% is done | total is: 17854859440 | total time: 5648.751secs | previous time: 6.421secs
0.0848% is done | total is: 17891835304 | total time: 5655.029secs | previous time: 6.278secs
0.0849% is done | total is: 17918479096 | total time: 5661.296secs | previous time: 6.267secs
0.085% is done | total is: 17949147664 | total time: 5667.632secs | previous time: 6.335secs
0.0851% is done | total is: 17983325200 | total time: 5674.020secs | previous time: 6.388secs
0.0852% is done | total is: 18009267208 | total time: 5680.414secs | previous time: 6.394secs
0.0853% is done | total is: 18046808032 | total time: 5686.655secs | previous time: 6.240secs
0.0854% is done | total is: 18080175544 | total time: 5693.154secs | previous time: 6.499secs
0.0855% is done | total is: 18111827872 | total time: 5699.436secs | previous time: 6.282secs
0.0856% is done | total is: 18137790000 | total time: 5705.846secs | previous time: 6.409secs
0.0857% is done | total is: 18175653384 | total time: 5712.266secs | previous time: 6.420secs
0.0858% is done | total is: 18208065768 | total time: 5718.676secs | previous time: 6.410secs
0.0859% is done | total is: 18232150392 | total time: 5725.159secs | previous time: 6.482secs
0.086% is done | total is: 18267669792 | total time: 5731.472secs | previous time: 6.313secs
0.0861% is done | total is: 18300791064 | total time: 5737.737secs | previous time: 6.264secs
0.0862% is done | total is: 18331471632 | total time: 5744.885secs | previous time: 7.149secs
0.0863% is done | total is: 18362895600 | total time: 5751.861secs | previous time: 6.976secs
0.0864% is done | total is: 18395260440 | total time: 5758.379secs | previous time: 6.517secs
0.0865% is done | total is: 18431214872 | total time: 5764.854secs | previous time: 6.475secs
0.0866% is done | total is: 18458151440 | total time: 5772.377secs | previous time: 7.523secs
0.0867% is done | total is: 18490608056 | total time: 5778.784secs | previous time: 6.407secs
0.0868% is done | total is: 18524152040 | total time: 5785.652secs | previous time: 6.868secs
0.0869% is done | total is: 18551098808 | total time: 5792.070secs | previous time: 6.418secs
0.087% is done | total is: 18585267896 | total time: 5798.743secs | previous time: 6.672secs
0.0871% is done | total is: 18617812928 | total time: 5806.138secs | previous time: 7.396secs
0.0872% is done | total is: 18649139864 | total time: 5813.090secs | previous time: 6.952secs
0.0873% is done | total is: 18680841128 | total time: 5819.594secs | previous time: 6.503secs
0.0874% is done | total is: 18715680592 | total time: 5826.147secs | previous time: 6.553secs
0.0875% is done | total is: 18749056192 | total time: 5832.798secs | previous time: 6.651secs
0.0876% is done | total is: 18775103056 | total time: 5839.329secs | previous time: 6.531secs
0.0877% is done | total is: 18812787760 | total time: 5845.986secs | previous time: 6.656secs
0.0878% is done | total is: 18847430656 | total time: 5852.612secs | previous time: 6.626secs
0.0879% is done | total is: 18873107992 | total time: 5859.434secs | previous time: 6.822secs
0.088% is done | total is: 18907768864 | total time: 5867.830secs | previous time: 8.396secs
0.0881% is done | total is: 18940434184 | total time: 5877.577secs | previous time: 9.746secs
0.0882% is done | total is: 18967887952 | total time: 5885.293secs | previous time: 7.717secs
0.0883% is done | total is: 19006090104 | total time: 5892.077secs | previous time: 6.784secs
0.0884% is done | total is: 19038804216 | total time: 5898.493secs | previous time: 6.415secs
0.0885% is done | total is: 19066429680 | total time: 5905.237secs | previous time: 6.744secs
0.0886% is done | total is: 19101596784 | total time: 5911.699secs | previous time: 6.462secs
0.0887% is done | total is: 19132733040 | total time: 5917.998secs | previous time: 6.299secs
0.0888% is done | total is: 19165281432 | total time: 5924.568secs | previous time: 6.569secs
0.0889% is done | total is: 19197799728 | total time: 5930.970secs | previous time: 6.402secs
0.089% is done | total is: 19233938640 | total time: 5937.464secs | previous time: 6.494secs
0.0891% is done | total is: 19257005112 | total time: 5944.000secs | previous time: 6.535secs
0.0892% is done | total is: 19294127864 | total time: 5950.671secs | previous time: 6.671secs
0.0893% is done | total is: 19332567488 | total time: 5956.988secs | previous time: 6.317secs
0.0894% is done | total is: 19360400504 | total time: 5963.623secs | previous time: 6.635secs
0.0895% is done | total is: 19393284368 | total time: 5970.446secs | previous time: 6.823secs
0.0896% is done | total is: 19428665984 | total time: 5977.214secs | previous time: 6.767secs
0.0897% is done | total is: 19455386168 | total time: 5983.729secs | previous time: 6.515secs
0.0898% is done | total is: 19488872528 | total time: 5990.261secs | previous time: 6.532secs
0.0899% is done | total is: 19529736560 | total time: 5996.487secs | previous time: 6.225secs
0.09% is done | total is: 19553494424 | total time: 6002.988secs | previous time: 6.501secs
0.0901% is done | total is: 19590503248 | total time: 6009.613secs | previous time: 6.625secs
0.0902% is done | total is: 19622754472 | total time: 6016.378secs | previous time: 6.765secs
0.0903% is done | total is: 19646473144 | total time: 6022.901secs | previous time: 6.523secs
0.0904% is done | total is: 19686229960 | total time: 6029.853secs | previous time: 6.952secs
0.0905% is done | total is: 19724021728 | total time: 6036.119secs | previous time: 6.265secs
0.0906% is done | total is: 19746986008 | total time: 6042.720secs | previous time: 6.601secs
0.0907% is done | total is: 19782961672 | total time: 6049.383secs | previous time: 6.663secs
0.0908% is done | total is: 19817166688 | total time: 6055.834secs | previous time: 6.450secs
